Repeat.New,Species,Metal.Band,Color.bands,TempMarker,Date,Time,Age,HA,Sex,HS,Wing,Weight,Location,Bander,Fat,CP,BP,Ectos,Wear,Net.Location,Comments,Tarsus,Exp.Culmen,Culmen.Nares,Culmen.Width,Culmen.Depth,Tail,Hg.Blood.ID,Hg.Tail.ID,Hg.Secondaries.ID,ToanailID,individual
1,BCPT,1021,LBDB/PIX,NA,2/2/2001,1100,1,1,0,NA,91,31.1,PUVI,ECM,5,0,0,4,1,1J.25W,NA,29.5,19.74,15.02,6.48,7.2,74,NA,NA,BCPT _ 1021,,
2,GTGT,47,OX/WDB,NA,2/2/2001,2120,6,13,0,NA,66,14.7,PUVI,CCR,5,0,0,4,1,1JW,NA,26.36,12.1,8.29,3.38,3.82,67.5,NA,NA,GTGT _ 47,,
2,GTGT,52,RO/PIX,NA,2/2/2001,1120,6,13,0,NA,67,14.2,PUVI,ECM,5,0,0,4,1,1J.25W,NO PREVIOUS RECORD; BANDED 6 MAR 98??,25.18,13.28,9.78,3.6,4.96,65,NA,NA,GTGT _ 52,,
1,GTGT,847,RX/WLB,NA,2/2/2001,1130,6,13,0,NA,63.5,13.8,PUVI,ROA,5,0,0,4,1,1J.25W,MEASUREMENTS BY ROA (ECM?),24.42,12.52,9.42,4.72,4.96,63,NA,NA,GTGT _ 847,,
1,HIEM,NA,NA,L4,2/2/2001,1350,1,1,4,1,57,4.4,PUVI,ECM,5,0,0,4,1,18,L4 CLIPPED,NA,NA,NA,NA,NA,NA,NA,NA,HIEM _ Session 8 L4,,
1,HIEM,NA,NA,R5,2/2/2001,1020,1,1,4,1,NA,NA,PUVI,ROA,NA,NA,NA,NA,NA,1J.25W,RELEASED AT NET; R5 CLIPPED,NA,NA,NA,NA,NA,NA,NA,NA,HIEM _ Session 8 R5,,
1,HIPE,239049908,NA,NA,2/2/2001,1150,1,1,0,NA,74,10.1,PUVI,ECM,5,0,0,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,HIPE _ 239049908,,
1,HIPE,239049909,NA,NA,2/2/2001,1150,1,1,0,NA,73.5,11.6,PUVI,CCR,5,0,0,1,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,HIPE _ 239049909,,
1,LATH,2041,NA,NA,2/2/2001,840,1,1,0,NA,137,97.5,PUVI,EGG,5,0,0,4,1,58,MEASUREMENTS BY EGG,49.7,23.28,18.13,7.11,7.61,NA,NA,NA,LATH _ 2041,,
1,OVEN,213157699,NA,NA,2/2/2001,910,6,1,0,NA,72.5,18.9,PUVI,ROA,5,0,0,4,1,1JW,NA,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 213157699,,
1,OVEN,213157698,NA,NA,2/2/2001,840,1,1,0,NA,69,16.5,PUVI,JAM,5,0,0,4,1,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 213157698,,
2,SSHA,2033,NA,NA,2/2/2001,1140,6,NA,0,NA,152,78,PUVI,EGG,5,0,0,1,1,55,ECTO Philornis pici(?),NA,NA,NA,NA,NA,NA,NA,NA,SSHA _ 2033,,
1,WCHT,2042,NA,NA,2/2/2001,840,1,1,0,NA,88,50.7,PUVI,ECM,5,0,0,4,2,54,PUVI 28 BLOOD FOR SCL & N. KLEIN,35.6,21.12,16.6,4.84,6.6,98,NA,NA,WCHT _ 2042,,
2,HHTA,8,RR/LBX,NA,2/2/2001,830,6,13,0,NA,63,12.5,PUVI,CCR,0,0,0,4,1,IEN,PUVI 27 BLOOD FOR SCL & N. KLEIN,22.64,11.84,8.6,4.28,3.82,64.5,NA,NA,HHTA _ 8,,
1,HHTA,842,ODB/DBX,NA,2/2/2001,900,1,1,0,NA,64,12.6,PUVI,CCR,5,0,0,4,1,1JW,NA,23.3,11.3,8.92,4.12,4.65,64,NA,NA,HHTA _ 842,,
1,HHTA,843,BKY/RX,NA,2/2/2001,950,1,1,0,NA,62,12.2,PUVI,JAM,5,0,0,4,1,37,MEASUREMENTS BY JAM,24.72,13.11,9.34,5.74,4.86,53,NA,NA,HHTA _ 843,,
1,HHTA,844,LBY/RX,NA,2/2/2001,1030,1,1,0,NA,62.5,13.5,PUVI,CCR,NA,NA,NA,NA,NA,1J.25W,COLLECTED L R3-6,NA,NA,NA,NA,NA,NA,NA,NA,HHTA _ 844,,
1,HHTA,845,WX/RY,NA,2/2/2001,1040,1,1,0,NA,65,13.5,PUVI,JAM,0,0,0,4,NA,1J.25W,NA,NA,NA,NA,NA,NA,NA,NA,NA,HHTA _ 845,,
1,HHTA,846,YR/DBX,NA,2/2/2001,1050,1,1,0,NA,62.5,13.6,PUVI,CCR,5,0,0,4,1,1J.25W,NA,24.92,12.8,12.64,6.08,6.32,64,NA,NA,HHTA _ 846,,
1,BITH,153148072,PIW/LGX,NA,2/2/2001,910,2,19,4,NA,93,25.3,PUVI,ECM,5,0,0,NA,1,75,no ectos; SY tail and gcovs,32.66,13.3,9.3,4.64,4.54,NA,NA,NA,BITH _ 153148072,,
1,BAWW,178001020,NA,NA,2/10/2002,2210,5,1,4,1,69,11,PUVI,CCR,5,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BAWW _ 178001020,,
1,GTGT,853,LBW/YX,NA,2/10/2002,2030,6,13,0,NA,64,13.3,PUVI,CCR,5,0,0,4,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ 853,,
1,GTGT,854,LBO/YX,NA,2/10/2002,2030,5,13,0,NA,58,14.6,PUVI,CCR,5,0,0,4,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ 854,,
1,GTGT,856,PKX/RR,NA,2/10/2002,2200,5,13,0,NA,60,14.2,PUVI,CCR,1,0,0,4,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ 856,,
1,HIPE,855,NA,NA,2/10/2002,2130,1,1,0,NA,69,11.9,PUVI,CCR,5,0,0,1,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,HIPE _ 855,,
1,OVEN,217161358,NA,NA,2/10/2002,2210,5,1,0,NA,67,17.5,PUVI,CCR,0,0,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 217161358,,
1,OVEN,217161356,NA,NA,2/10/2002,2140,6,1,0,NA,74,21.7,PUVI,CCR,5,0,0,4,1,1EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 217161356,,
2,OVEN,213157693,NA,NA,2/10/2002,2130,6,19,0,NA,77,18.8,PUVI,CCR,5,0,0,4,1,1EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 213157693,,
1,HISP,135192331,NA,NA,2/10/2002,2150,1,1,4,1,80.5,22.7,PUVI,CCR,5,0,0,4,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,HISP _ 135192331,,
1,HHTA,857,YO/YX,NA,2/10/2002,2200,1,1,0,NA,60.5,11,PUVI,CCR,5,0,0,4,1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,HHTA _ 857,,
2,BITH,153148067,OW/PUX,NA,2/10/2002,2040,1,9,4,9,92.5,27.3,PUVI,CCR,5,0,0,4,1,35,LICE; SCL BLOOD DR2-303,NA,NA,NA,NA,NA,NA,NA,NA,BITH _ 153148067,,
1,BAWW,178001021,NA,NA,2/11/2002,930,5,1,5,1,64.5,9.5,PUVI,CCR,5,0,0,4,2,34,SCL BLOOD DR2-307,NA,NA,NA,NA,NA,47.5,NA,NA,BAWW _ 178001021,,
1,BAWW,178001025,NA,NA,2/11/2002,1330,5,1,5,1,67,9.7,PUVI,ROA,5,0,0,4,1,13,SCL BLOOD DR2-313,NA,NA,NA,NA,NA,47,NA,NA,BAWW _ 178001025,,
1,BTBW,178001022,NA,NA,2/11/2002,1140,1,1,5,1,62,8.5,PUVI,ROA,5,0,0,4,1,19,NA,19.44,9.82,7.18,3.44,3.84,50,NA,NA,BTBW _ 178001022,,
1,BTBW,178001023,NA,NA,2/11/2002,1220,5,1,5,1,62,8.1,PUVI,ROA,5,0,0,4,1,37,NA,24,9.92,7.14,4.9,3.14,47.5,NA,NA,BTBW _ 178001023,,
1,BTBW,178001024,NA,NA,2/11/2002,1310,1,1,5,1,59,8.3,PUVI,EGG,5,0,0,1,1,58,NA,21.54,10.24,7.31,3.32,3.1,44,NA,NA,BTBW _ 178001024,,
1,BTBW,178001026,NA,NA,2/11/2002,1400,1,1,4,1,NA,9.6,PUVI,JAM,0,0,0,4,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTBW _ 178001026,,
1,BTBW,178001027,NA,NA,2/11/2002,1500,5,1,5,1,53,8,PUVI,JEG,5,0,0,4,2,11,NA,NA,NA,NA,NA,NA,48,NA,NA,BTBW _ 178001027,,
2,GABU,124110951,NA,NA,2/11/2002,1730,6,NA,4,6,68,21.3,PUVI,ROA,1,0,0,4,1,16,NA,NA,NA,NA,NA,NA,56,NA,NA,GABU _ 124110951,,
1,GABU,135192341,NA,NA,2/11/2002,1940,1,1,5,1,71,21.9,PUVI,JEG,2,NA,NA,4,1,58,NA,24.16,NA,NA,NA,NA,60,NA,NA,GABU _ 135192341,,
2,GTGT,1,RY/LBX,NA,2/11/2002,1350,6,13,0,NA,62,13.6,PUVI,EGG,1,0,0,4,1,15,SCL BLOOD DR2-312,NA,13.65,11,4.52,3.7,64,NA,NA,GTGT _ 1,,
2,GTGT,17,OX/RY,NA,2/11/2002,1430,6,13,0,NA,65,13.8,PUVI,CCR,1,0,0,4,1,33,SCL BLOOD DR2-314,24.46,12.61,9.65,3.9,3.5,61.5,NA,NA,GTGT _ 17,,
2,GTGT,40,RX/DBY,NA,2/11/2002,1530,6,13,0,NA,64,14.6,PUVI,JEG,1,0,0,4,1,57,NA,25.46,13,10.52,3.38,4.9,64,NA,NA,GTGT _ 40,,
2,GTGT,44,LGX/RDB,NA,2/11/2002,1610,6,13,0,NA,62.5,13,PUVI,JAM,0,0,0,24,2,33,TICK AND LICE,25.4,14.9,10.07,4.9,4.7,62,NA,NA,GTGT _ 44,,
1,GTGT,320,YDB/WX,NA,2/11/2002,1000,6,13,0,NA,62,22.9,PUVI,JAM,5,0,0,4,1,39,NA,26.71,17.3,NA,5.9,5.03,56,NA,NA,GTGT _ 320,,
2,GTGT,818,NA,NA,2/11/2002,830,6,13,0,NA,61,13.7,PUVI,CCR,5,0,0,1,1,34,SCL BLOOD DR2-306,24.36,13.6,9.66,3.59,4.14,65.5,NA,NA,GTGT _ 818,,
2,GTGT,825,DBPI/YX,NA,2/11/2002,1940,6,13,0,NA,58,13.8,PUVI,EGG,5,0,0,4,1,1EN,NA,24,12.31,10.4,4.14,3.94,60,NA,NA,GTGT _ 825,,
2,GTGT,826,BKX/DBLG,NA,2/11/2002,1730,6,13,0,NA,64,14.2,PUVI,EGG,5,0,0,4,1,1EN,SCL BLOOD DR2-315,24.24,12.65,10.24,4.14,4,60,NA,NA,GTGT _ 826,,
2,GTGT,827,LGX/DBDB,NA,2/11/2002,1350,6,13,0,NA,67,16,PUVI,ROA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,66,NA,NA,GTGT _ 827,,
2,GTGT,829,YY/RX,NA,2/11/2002,1730,6,13,0,NA,66,14.2,PUVI,ROA,1,0,0,4,1,18,NA,25.92,12.68,9.82,4.52,4.8,63,NA,NA,GTGT _ 829,,
2,GTGT,853,LBW/YX,NA,2/11/2002,1730,6,13,0,NA,63,13,PUVI,CCR,5,0,0,4,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ 853,,
1,GTGT,859,DBDB/DBX,NA,2/11/2002,1650,6,13,0,NA,67,14.6,PUVI,ROA,1,0,0,4,1,59A,NA,23.66,11.76,9.78,4.16,4.17,67,NA,NA,GTGT _ 859,,
1,GTGT,860,YY/YX,NA,2/11/2002,1940,6,13,0,NA,65,14,PUVI,JAM,0,0,0,24,1,34,NA,22.7,12.2,NA,4.06,4.02,62,NA,NA,GTGT _ 860,,
1,GTGT,861,OO/RX,NA,2/11/2002,2020,6,13,0,NA,63,14.4,PUVI,JEG,1,0,0,4,1,18,NA,25.58,13.9,10,5.2,5.04,60,NA,NA,GTGT _ 861,,
2,NBTO,318,NA,NA,2/11/2002,830,1,1,0,NA,44,6.1,PUVI,JEG,5,0,0,1,1,9(?),NA,NA,NA,NA,NA,NA,NA,NA,NA,NBTO _ 318,,
1,NBTO,322,NA,NA,2/11/2002,1320,1,1,0,NA,44.5,5.9,PUVI,JAM,1,0,0,4,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NBTO _ 322,,
2,NBTO,836,NA,NA,2/11/2002,1320,1,1,0,NA,46.5,6.8,PUVI,JAM,5,0,0,NA,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NBTO _ 836,,
1,OVEN,217161399,NA,NA,2/11/2002,830,1,1,0,NA,72,18.8,PUVI,EGG,5,0,0,1,1,4(?),SCL BLOOD DR2-305; BAND OUT OF SEQUENCE,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 217161399,,
2,OVEN,217161399,NA,NA,2/11/2002,1940,1,1,0,NA,NA,19.6,PUVI,EGG,5,0,0,4,1,55,SAME DAY RECAP,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 217161399,,
1,OVEN,217161357,NA,NA,2/11/2002,930,5,1,0,NA,73,NA,PUVI,ROA,5,0,0,4,1,34,SCL BLOOD DR2-308,25.15,11.36,8.3,4.66,4.6,46.5,NA,NA,OVEN _ 217161357,,
1,RTSO,135192336,NA,NA,2/11/2002,1320,1,1,0,NA,91.5,27.6,PUVI,ROA,5,0,0,4,1,12,NA,24.74,11.18,7.82,5.18,4.8,90,NA,NA,RTSO _ 135192336,,
1,RTSO,135192340,NA,NA,2/11/2002,1730,1,1,0,NA,86,24.7,PUVI,CCR,5,0,0,4,2,12,SCL BLOOD DR2-316,24.46,9.86,7.36,4.38,3.54,84.5,NA,NA,RTSO _ 135192340,,
1,HISP,135192332,NA,NA,2/11/2002,830,1,1,4,1,82.5,26.5,PUVI,JEG,0,0,0,4,1,2(?),NA,23.9,9.5,6.3,5.1,5.2,66.5,NA,NA,HISP _ 135192332,,
1,HISP,135192333,NA,NA,2/11/2002,830,1,1,5,1,76,23.3,PUVI,EGG,5,0,0,4,1,54,NA,21.56,9.8,7.4,6.6,5.53,61,NA,NA,HISP _ 135192333,,
1,HISP,135192334,NA,NA,2/11/2002,1000,1,1,4,1,78,33.4,PUVI,JAM,0,0,0,4,1,34,SCL BLOOD DR2-310,25.3,10.3,6.42,5.2,5.31,63,NA,NA,HISP _ 135192334,,
1,HISP,135192335,NA,NA,2/11/2002,1000,1,1,4,1,83.5,31.2,PUVI,CCR,0,0,0,4,1,34,SCL BLOOD DR2-309,23.98,9.84,6.7,5.5,6.28,71.5,NA,NA,HISP _ 135192335,,
1,HISP,135192337,NA,NA,2/11/2002,1350,1,1,4,1,82,22.5,PUVI,JEG,5,0,0,1,2,13,NA,23.7,9.4,6.56,4.8,5.3,67,NA,NA,HISP _ 135192337,,
1,HISP,135192338,NA,NA,2/11/2002,1440,1,1,5,1,78,25.7,PUVI,EGG,5,0,0,4,1,55,NA,22.78,10.2,6.74,4.96,5.24,58,NA,NA,HISP _ 135192338,,
1,HISP,135192339,NA,NA,2/11/2002,1440,1,1,4,1,85.5,25.7,PUVI,JEG,NA,0,0,4,1,55,NA,23.13,8.28,5.08,4.88,5.38,69,NA,NA,HISP _ 135192339,,
1,WCHT,2043,LBDB/RX,NA,2/11/2002,740,1,1,0,NA,86,47.5,PUVI,JAM,5,0,0,4,1,35,NA,28.1,NA,15.17,NA,5.5,95,NA,NA,WCHT _ 2043,,
1,WCHT,2044,YLB/DBX,NA,2/11/2002,800,1,1,0,NA,92.5,55.3,PUVI,CCR,5,0,0,4,2,35,SCL BLOOD DR2-304,35.52,21.14,15.44,4.34,5.9,108.5,NA,NA,WCHT _ 2044,,
1,WCHT,2045,RR/LBX,NA,2/11/2002,1310,1,1,0,NA,86,NA,PUVI,JEG,5,0,0,NA,1,59,SCL BLOOD DR2-311,34.73,18.15,14.88,4.18,6.48,94,NA,NA,WCHT _ 2045,,
1,HHTA,858,BKY/RX,NA,2/11/2002,1330,1,1,0,NA,60,11.9,PUVI,JAM,0,0,0,4,2,33,NA,24.73,14.82,10.4,4.5,4.3,64,NA,NA,HHTA _ 858,,
1,BITH,135192342,LBY/PIX,NA,2/11/2002,2010,1,T,4,NA,91,25.5,PUVI,CCR,5,0,0,NA,1,16,SCL BLOOD DR2-317; sexed by Mike Webster,31.72,12.64,9.22,3.78,3.81,67,NA,NA,BITH _ 135192342,,
1,AMRE,178001029,NA,NA,2/12/2002,1620,5,12,4,1,58,NA,PUVI,JEG,5,0,0,4,2,54,NA,18.8,8.68,6.2,3.42,2.64,55,NA,NA,AMRE _ 178001029,,
2,BAWW,178001021,NA,NA,2/12/2002,1430,5,1,5,1,64,NA,PUVI,ROA,5,0,0,4,2,11,NA,NA,NA,NA,NA,NA,47,NA,NA,BAWW _ 178001021,,
2,BTBW,178001023,NA,NA,2/12/2002,1510,5,1,5,1,NA,8.1,PUVI,ROA,NA,0,0,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTBW _ 178001023,,
1,GABU,135192346,NA,NA,2/12/2002,1940,1,1,4,1,75,25.6,PUVI,EGG,5,0,0,4,1,1J.25W,NA,24.6,21.79,20.1,8.3,10.99,67,NA,NA,GABU _ 135192346,,
2,GABU,153148008,NA,NA,2/12/2002,1230,6,19,5,1,71.5,NA,PUVI,JEG,5,0,0,1,NA,11,SCL BLOOD DR2-320,22.64,12.58,9.32,6.61,10.12,66,NA,NA,GABU _ 153148008,,
2,GABU,157105184,NA,NA,2/12/2002,1640,6,1,4,1,74.5,24.7,PUVI,JAM,1,0,0,4,1,33,NA,24.2,14.7,10.3,8.4,10.7,67,NA,NA,GABU _ 157105184,,
2,GTGT,55,LBX/RR,NA,2/12/2002,1430,6,13,0,NA,64.5,14.5,PUVI,CCR,5,0,0,4,1,18,SCL BLOOD DR2-321,24.61,14.18,10.32,3.57,4.12,66,NA,NA,GTGT _ 55,,
2,GTGT,824,DBDB/WX,NA,2/12/2002,2010,6,13,0,NA,64.5,13,PUVI,CCR,5,0,0,NA,2,1EN,NA,NA,NA,NA,NA,NA,NA,NA,NA,GTGT _ 824,,
1,GTGT,862,RW/DBX,NA,2/12/2002,1510,5,13,0,NA,59,13,PUVI,JEG,5,0,0,4,1,NA,NA,25.09,11.75,9.32,3.42,4.8,60,NA,NA,GTGT _ 862,,
1,HIPE,863,NA,NA,2/12/2002,1620,1,1,0,NA,70,10,PUVI,EGG,1,0,0,1,1,59A,SCL BLOOD DR2-322,15.84,13.49,10.59,7.84,3.28,65,NA,NA,HIPE _ 863,,
1,NBTO,321,NA,NA,2/12/2002,1940,1,1,0,NA,NA,6.5,PUVI,JAM,5,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NBTO _ 321,,
1,OVEN,178001030,NA,NA,2/12/2002,1730,1,1,0,NA,71,21.1,PUVI,EGG,5,0,0,4,1,52,NA,24.9,12.68,9.76,3.64,4.24,48,NA,NA,OVEN _ 178001030,,
1,HISP,135192343,NA,NA,2/12/2002,830,1,1,5,1,79.5,24.8,PUVI,CCR,0,0,0,4,1,19,SCL BLOOD DR2-318,23.08,10.34,6.52,4.87,5.46,63,NA,NA,HISP _ 135192343,,
1,HISP,135192344,NA,NA,2/12/2002,830,1,1,4,1,81.5,23,PUVI,JEG,0,0,0,NA,1,19,SCL BLOOD DR2-319,24.34,9.66,7.01,5.26,5.28,69.5,NA,NA,HISP _ 135192344,,
1,HISP,135192347,NA,NA,2/12/2002,2010,1,1,0,NA,79,28.1,PUVI,JEG,1,0,0,4,1,1EN,"POSS. FEMALE BU W/ JUV PLUMAGE W/PATCH OF CHESTNUT ON LESSER COVERTS, SUPERCILIUM VERY FAINT",23.24,9.54,8.52,4.72,5.54,65,NA,NA,HISP _ 135192347,,
1,HISP,135192348,NA,NA,2/12/2002,2010,6,1,4,1,86,26.5,PUVI,ROA,5,0,0,4,1,1EN,NA,23.52,9.76,6.58,5.87,5.88,70,NA,NA,HISP _ 135192348,,
1,HISP,135192362,NA,NA,2/12/2002,920,1,1,0,NA,79.5,NA,PUVI,ROA,5,0,0,1,1,32,NA,24.46,10.88,7.42,6.08,5.32,64,NA,NA,HISP _ 135192362,,
2,HISP,157105187,NA,NA,2/12/2002,920,1,1,4,1,85,25,PUVI,ROA,5,0,0,4,1,32,NA,24.82,9.84,7.82,6.92,5.22,70.5,NA,NA,HISP _ 157105187,,
1,SWWA,178001028,NA,NA,2/12/2002,920,1,1,0,NA,67,15.4,PUVI,JAM,0,0,0,1,1,59B,NA,21.44,17.4,12.96,4.2,4.7,45,NA,NA,SWWA _ 178001028,,
2,SWWA,217161351,NA,NA,2/12/2002,1020,1,1,0,NA,72.5,14.5,PUVI,CCR,5,0,0,4,1,59A,NA,20.16,16.97,12.7,NA,NA,51.5,NA,NA,SWWA _ 217161351,,
2,WCHT,2000,LGLG/DBX,NA,2/12/2002,1830,1,1,0,NA,94,50.3,PUVI,JEG,1,0,0,1,1,52,SCL BLOOD DR2-323; NARROW EYE RING INCOMPLETE,36.66,19.47,15.82,4.4,6.62,98,NA,NA,WCHT _ 2000,,
2,BITH,135192207,YO/PIX,NA,2/12/2002,1830,1,T9,4,NA,95.5,27.5,PUVI,JEG,5,0,0,NA,1,50,NO ECTOS,33.31,12.32,10.16,4.95,4.8,72,NA,NA,BITH _ 135192207,,
1,BITH,135192345,OW/PIX,NA,2/12/2002,1940,1,T,5,NA,87,26.4,PUVI,CCR,5,0,0,NA,NA,5G,SCL BLOOD DR2-324; sexed by Mike Webster,32.2,12.52,9.89,4.6,3.82,61.5,NA,NA,BITH _ 135192345,,
1,BTBW,178001031,NA,NA,2/13/2002,900,1,1,5,1,61,8.4,PUVI,JEG,5,0,0,4,2,58,NA,20.7,9.5,7.18,2.97,2.7,57,NA,NA,BTBW _ 178001031,,
1,BTBW,178001032,NA,NA,2/13/2002,1110,5,1,5,1,61.5,7.6,PUVI,JEG,0,0,0,4,1,18,NA,NA,NA,NA,NA,NA,50,NA,NA,BTBW _ 178001032,,
1,GABU,135192349,NA,NA,2/13/2002,810,1,1,4,1,72,20.7,PUVI,JEG,5,0,0,4,1,58,NA,24.08,11.93,9.6,7.14,9.5,69,NA,NA,GABU _ 135192349,,
1,GABU,135192350,NA,NA,2/13/2002,950,1,1,4,1,74,23.7,PUVI,EGG,5,0,0,4,1,5 IREG??,NA,24.7,24.98,10.98,8.45,11.82,66,NA,NA,GABU _ 135192350,,
1,GABU,135192351,NA,NA,2/13/2002,1130,6,1,0,NA,69,21.1,PUVI,EGG,1,0,0,NA,NA,NA,NA,23.3,12.14,9.64,7.54,9.69,64,NA,NA,GABU _ 135192351,,
2,GTGT,52,RO/PIX,NA,2/13/2002,1110,6,13,0,NA,65,13.5,PUVI,EGG,5,0,0,4,2,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,GTGT _ 52,,
1,GTGT,323,WW/PIX,NA,2/13/2002,800,6,13,0,NA,65,13.3,PUVI,EGG,5,0,0,4,1,58,NA,25.38,13.33,10.18,5,5.4,59,NA,NA,GTGT _ 323,,
1,GTGT,864,DBW/RX,NA,2/13/2002,900,6,13,0,NA,62,13.2,PUVI,JAM,5,0,0,4,1,55,NA,24.5,14.43,10.3,4.7,4.2,58,NA,NA,GTGT _ 864,,
1,GTGT,866,PIO/OX,NA,2/13/2002,1110,6,13,0,NA,64.5,14.8,PUVI,CCR,1,0,0,4,1,1J.25W,NA,24.86,13.42,10.2,3.72,4.22,62,NA,NA,GTGT _ 866,,
1,HIPE,865,NA,NA,2/13/2002,950,1,1,0,NA,70,11.1,PUVI,EGG,0,0,0,4,1,5 IREG??,NA,16.9,12.75,9.62,7.42,4.36,62,NA,NA,HIPE _ 865,,
2,NBTO,321,NA,NA,2/13/2002,800,1,1,0,NA,46,6,PUVI,CCR,5,0,0,1,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NBTO _ 321,,
1,NBTO,824,NA,NA,2/13/2002,1940,1,1,0,NA,46,6.1,PALO,JEG,1,0,0,1,1,CM,NA,17.64,15.7,12.31,4.06,2.77,36,NA,NA,NBTO _ 824,,
2,RLTH,94272867,NA,NA,2/13/2002,730,1,1,0,NA,127,70,PUVI,JAM,0,0,0,4,1,31,SCL BLOOD DR2-325,44.53,21.32,15,6,6.2,108,NA,NA,RLTH _ 94272867,,
1,RTSO,135192352,NA,NA,2/13/2002,1830,1,1,0,NA,81,24.6,PALO,CCR,5,0,0,4,1,CE,NA,NA,NA,NA,NA,NA,81.5,NA,NA,RTSO _ 135192352,,
1,RTSO,135192353,NA,NA,2/13/2002,1830,1,1,0,NA,86,28.5,PALO,EGG,2,0,0,4,2,CE,2 fat??,NA,NA,NA,NA,NA,NA,NA,NA,RTSO _ 135192353,,
1,RTSO,135192354,NA,NA,2/13/2002,1920,1,1,0,NA,88,29.6,PALO,ROA,0,0,0,4,1,B3,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTSO _ 135192354,,
1,HISP,135192355,NA,NA,2/13/2002,1940,1,1,4,1,83,25,PALO,JAM,5,0,0,4,2,A2,NA,23.8,8.03,6.3,5,5,62,NA,NA,HISP _ 135192355,,
1,HISP,135192356,NA,NA,2/13/2002,1940,1,1,5,1,76,24.8,PALO,ROA,5,0,0,4,1,A1,NA,23.54,11.2,7.68,6.32,5.74,62,NA,NA,HISP _ 135192356,,
1,WCHT,2042,NA,NA,2/13/2002,800,1,1,0,NA,95,NA,PUVI,JEG,NA,NA,NA,NA,NA,53,ESCAPED,NA,NA,NA,NA,NA,NA,NA,NA,WCHT _ 2042,,
1,WCHT,2046,NA,NA,2/13/2002,800,1,1,0,NA,80,40.2,PUVI,CCR,5,0,0,4,2,59B,SCL BLOOD DR2-326,32.62,18.54,13.84,3.98,5.88,91.5,NA,NA,WCHT _ 2046,,
1,WCHT,2047,NA,NA,2/13/2002,1940,1,1,0,NA,87.5,43.3,PALO,CCR,5,0,0,NA,2,A2,SCL BLOOD DR2-329,33.6,18.78,13.62,4.44,5.76,95.5,NA,NA,WCHT _ 2047,,
1,BCPT,1022,YLB/LBX,NA,2/14/2002,1920,5,1,0,0,82.5,29.1,PALO,CCR,5,0,0,1,2,A7,SCL BLOOD DR2-334,28.4,17.82,13.76,5.62,6.24,71,NA,NA,BCPT _ 1022,,
1,BTBW,178001034,NA,NA,2/14/2002,1930,1,1,5,1,59,7.9,PALO,JAM,5,0,0,1,1,A7,NA,20.1,6.4,6,5,3.7,56,NA,NA,BTBW _ 178001034,,
1,BTBW,178001035,NA,NA,2/14/2002,1930,1,1,4,1,63,9.4,PALO,EGG,5,0,0,4,0,A4,SCL BLOOD DR2-336,21.03,8.7,4,3.84,3.7,50,NA,NA,BTBW _ 178001035,,
2,GABU,135148013,NA,NA,2/14/2002,840,6,19,5,1,69,19.7,PALO,ROA,5,0,0,4,1,A1,NA,24.72,13.12,10.2,7.18,9.78,60.5,NA,NA,GABU _ 135148013,,
2,GTGT,68,OX/LBLB,NA,2/14/2002,1110,6,13,0,NA,61.5,NA,PALO,ROA,5,0,0,4,2,B4,NA,25.58,12.88,9.74,4.38,3.94,62.5,NA,NA,GTGT _ 68,,
2,GTGT,808,BKY/DBX,NA,2/14/2002,1210,6,13,0,NA,65,14.7,PALO,EGG,5,0,0,4,1,CP,NA,24.5,12.24,10.74,5.29,4.6,63,NA,NA,GTGT _ 808,,
